DEPADM,DepBol,NomeDepBol,codRMet,codmun,mun,SERIE_ANO,cod_per,periodo,co_comp,ds_comp,medprof,
1,1,Rede Estadual,4,567,QUELUZ,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,269,8
1,1,Rede Estadual,4,571,REDENCAO DA SERRA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,223,4
1,1,Rede Estadual,4,571,REDENCAO DA SERRA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,275,
1,1,Rede Estadual,4,591,ROSEIRA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,269,4
1,1,Rede Estadual,4,608,SANTA BRANCA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,272,4
1,1,Rede Estadual,4,629,SANTO ANTONIO DO PINHAL,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,296,3
1,1,Rede Estadual,4,634,SAO BENTO DO SAPUCAI,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,270,1
1,1,Rede Estadual,4,634,SAO BENTO DO SAPUCAI,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,297,4
1,1,Rede Estadual,4,643,SAO JOSE DO BARREIRO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,275,6
1,1,Rede Estadual,4,645,SAO JOSE DOS CAMPOS,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,195,1
1,1,Rede Estadual,4,645,SAO JOSE DOS CAMPOS,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,221,9
1,1,Rede Estadual,4,645,SAO JOSE DOS CAMPOS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,248,3
1,1,Rede Estadual,4,645,SAO JOSE DOS CAMPOS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,284,6
1,1,Rede Estadual,4,648,SAO LUIZ DO PARAITINGA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,291,6
1,1,Rede Estadual,4,654,SAO SEBASTIAO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,282,4
1,1,Rede Estadual,4,667,SILVEIRAS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,250,3
1,1,Rede Estadual,4,667,SILVEIRAS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,290,
1,1,Rede Estadual,4,688,TAUBATE,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,254,6
1,1,Rede Estadual,4,688,TAUBATE,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,285,8
1,1,Rede Estadual,4,695,TREMEMBE,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,283,5
1,1,Rede Estadual,4,701,UBATUBA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,244,6
1,1,Rede Estadual,4,701,UBATUBA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,270,1
1,1,Rede Estadual,4,735,ARAPEI,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,268,4
1,1,Rede Estadual,4,762,POTIM,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,280,3
1,1,Rede Estadual,4,777,CANAS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,277,8
1,1,Rede Estadual,5,150,ADAMANTINA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,250,
1,1,Rede Estadual,5,150,ADAMANTINA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,269,1
1,1,Rede Estadual,5,151,ADOLFO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,282,
1,1,Rede Estadual,5,152,AGUAI,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,189,3
1,1,Rede Estadual,5,152,AGUAI,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,226,2
1,1,Rede Estadual,5,152,AGUAI,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,236,4
1,1,Rede Estadual,5,152,AGUAI,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,274,2
1,1,Rede Estadual,5,153,AGUAS DE LINDOIA,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,219,
1,1,Rede Estadual,5,153,AGUAS DE LINDOIA,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,242,
1,1,Rede Estadual,5,153,AGUAS DE LINDOIA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,252,8
1,1,Rede Estadual,5,153,AGUAS DE LINDOIA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,295,6
1,1,Rede Estadual,5,154,AGUAS DA PRATA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,258,
1,1,Rede Estadual,5,154,AGUAS DA PRATA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,294,3
1,1,Rede Estadual,5,155,AGUAS DE SAO PEDRO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,289,6
1,1,Rede Estadual,5,156,AGUDOS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,241,6
1,1,Rede Estadual,5,156,AGUDOS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,278,8
1,1,Rede Estadual,5,157,ALFREDO MARCONDES,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,172,1
1,1,Rede Estadual,5,157,ALFREDO MARCONDES,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,217,5
1,1,Rede Estadual,5,157,ALFREDO MARCONDES,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,235,9
1,1,Rede Estadual,5,157,ALFREDO MARCONDES,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,289,1
1,1,Rede Estadual,5,158,ALTAIR,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,236,4
1,1,Rede Estadual,5,158,ALTAIR,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,265,2
1,1,Rede Estadual,5,160,ALTO ALEGRE,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,231,4
1,1,Rede Estadual,5,160,ALTO ALEGRE,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,267,2
1,1,Rede Estadual,5,161,ALVARES FLORENCE,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,256,5
1,1,Rede Estadual,5,161,ALVARES FLORENCE,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,279,1
1,1,Rede Estadual,5,162,ALVARES MACHADO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,267,
1,1,Rede Estadual,5,163,ALVARO DE CARVALHO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,219,3
1,1,Rede Estadual,5,163,ALVARO DE CARVALHO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,247,5
1,1,Rede Estadual,5,164,ALVINLANDIA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,254,5
1,1,Rede Estadual,5,164,ALVINLANDIA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,287,1
1,1,Rede Estadual,5,166,AMERICO BRASILIENSE,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,252,
1,1,Rede Estadual,5,166,AMERICO BRASILIENSE,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,285,3
1,1,Rede Estadual,5,167,AMERICO DE CAMPOS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,235,3
1,1,Rede Estadual,5,167,AMERICO DE CAMPOS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,253,
1,1,Rede Estadual,5,168,AMPARO,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,209,5
1,1,Rede Estadual,5,168,AMPARO,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,229,6
1,1,Rede Estadual,5,168,AMPARO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,262,9
1,1,Rede Estadual,5,168,AMPARO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,283,8
1,1,Rede Estadual,5,169,ANALANDIA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,243,5
1,1,Rede Estadual,5,170,ANDRADINA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,250,5
1,1,Rede Estadual,5,170,ANDRADINA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,289,3
1,1,Rede Estadual,5,171,ANGATUBA,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,187,
1,1,Rede Estadual,5,171,ANGATUBA,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,223,5
1,1,Rede Estadual,5,171,ANGATUBA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,266,2
1,1,Rede Estadual,5,171,ANGATUBA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,302,
1,1,Rede Estadual,5,172,ANHEMBI,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,252,5
1,1,Rede Estadual,5,173,ANHUMAS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,221,9
1,1,Rede Estadual,5,173,ANHUMAS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,280,2
1,1,Rede Estadual,5,175,APARECIDA D'OESTE,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,253,6
1,1,Rede Estadual,5,175,APARECIDA D'OESTE,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,297,5
1,1,Rede Estadual,5,176,APIAI,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,179,
1,1,Rede Estadual,5,176,APIAI,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,196,1
1,1,Rede Estadual,5,176,APIAI,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,258,3
1,1,Rede Estadual,5,176,APIAI,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,280,4
1,1,Rede Estadual,5,177,ARACATUBA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,245,7
1,1,Rede Estadual,5,177,ARACATUBA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,278,1
1,1,Rede Estadual,5,179,ARAMINA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,251,
1,1,Rede Estadual,5,179,ARAMINA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,250,9
1,1,Rede Estadual,5,180,ARANDU,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,242,2
1,1,Rede Estadual,5,180,ARANDU,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,265,9
1,1,Rede Estadual,5,181,ARARAQUARA,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,206,5
1,1,Rede Estadual,5,181,ARARAQUARA,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,233,2
1,1,Rede Estadual,5,181,ARARAQUARA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,249,5
1,1,Rede Estadual,5,181,ARARAQUARA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,287,
1,1,Rede Estadual,5,182,ARARAS,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,201,1
1,1,Rede Estadual,5,182,ARARAS,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,232,1
1,1,Rede Estadual,5,182,ARARAS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,258,7
1,1,Rede Estadual,5,182,ARARAS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,281,3
1,1,Rede Estadual,5,183,AREALVA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,262,3
1,1,Rede Estadual,5,183,AREALVA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,297,2
1,1,Rede Estadual,5,185,AREIOPOLIS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,286,1
1,1,Rede Estadual,5,186,ARIRANHA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,267,9
1,1,Rede Estadual,5,186,ARIRANHA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,313,1
1,1,Rede Estadual,5,189,ASSIS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,257,3
1,1,Rede Estadual,5,189,ASSIS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,288,6
1,1,Rede Estadual,5,190,ATIBAIA,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,195,9
1,1,Rede Estadual,5,190,ATIBAIA,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,217,5
1,1,Rede Estadual,5,190,ATIBAIA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,257,
1,1,Rede Estadual,5,190,ATIBAIA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,283,3
1,1,Rede Estadual,5,191,AURIFLAMA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,259,1
1,1,Rede Estadual,5,191,AURIFLAMA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,276,2
1,1,Rede Estadual,5,192,AVAI,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,243,7
1,1,Rede Estadual,5,192,AVAI,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,262,7
1,1,Rede Estadual,5,193,AVANHANDAVA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,236,8
1,1,Rede Estadual,5,193,AVANHANDAVA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,285,5
1,1,Rede Estadual,5,194,AVARE,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,243,3
1,1,Rede Estadual,5,194,AVARE,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,277,7
1,1,Rede Estadual,5,195,BADY BASSITT,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,270,4
1,1,Rede Estadual,5,195,BADY BASSITT,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,282,3
1,1,Rede Estadual,5,196,BALBINOS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,219,6
1,1,Rede Estadual,5,196,BALBINOS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,294,6
1,1,Rede Estadual,5,197,BALSAMO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,261,2
1,1,Rede Estadual,5,197,BALSAMO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,294,
1,1,Rede Estadual,5,199,BARAO DE ANTONINA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,247,8
1,1,Rede Estadual,5,199,BARAO DE ANTONINA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,288,4
1,1,Rede Estadual,5,200,BARBOSA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,220,9
1,1,Rede Estadual,5,200,BARBOSA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,255,2
1,1,Rede Estadual,5,201,BARIRI,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,258,6
1,1,Rede Estadual,5,201,BARIRI,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,291,4
1,1,Rede Estadual,5,202,BARRA BONITA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,251,7
1,1,Rede Estadual,5,202,BARRA BONITA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,278,5
1,1,Rede Estadual,5,203,BARRA DO TURVO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,231,3
1,1,Rede Estadual,5,203,BARRA DO TURVO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,284,8
1,1,Rede Estadual,5,204,BARRETOS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,253,
1,1,Rede Estadual,5,204,BARRETOS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,275,4
1,1,Rede Estadual,5,207,BASTOS,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,194,1
1,1,Rede Estadual,5,207,BASTOS,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,220,
1,1,Rede Estadual,5,207,BASTOS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,251,
1,1,Rede Estadual,5,207,BASTOS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,279,2
1,1,Rede Estadual,5,209,BAURU,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,192,4
1,1,Rede Estadual,5,209,BAURU,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,218,3
1,1,Rede Estadual,5,209,BAURU,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,245,4
1,1,Rede Estadual,5,209,BAURU,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,276,8
1,1,Rede Estadual,5,210,BEBEDOURO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,235,8
1,1,Rede Estadual,5,210,BEBEDOURO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,276,7
1,1,Rede Estadual,5,211,BENTO DE ABREU,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,253,2
1,1,Rede Estadual,5,211,BENTO DE ABREU,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,272,8
1,1,Rede Estadual,5,212,BERNARDINO DE CAMPOS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,259,6
1,1,Rede Estadual,5,212,BERNARDINO DE CAMPOS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,292,5
1,1,Rede Estadual,5,213,BILAC,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,267,3
1,1,Rede Estadual,5,213,BILAC,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,295,7
1,1,Rede Estadual,5,214,BIRIGUI,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,259,7
1,1,Rede Estadual,5,214,BIRIGUI,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,286,9
1,1,Rede Estadual,5,216,BOA ESPERANCA DO SUL,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,273,8
1,1,Rede Estadual,5,217,BOCAINA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,230,3
1,1,Rede Estadual,5,217,BOCAINA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,264,
1,1,Rede Estadual,5,218,BOFETE,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,270,
1,1,Rede Estadual,5,218,BOFETE,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,290,2
1,1,Rede Estadual,5,220,BOM JESUS DOS PERDOES,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,255,7
1,1,Rede Estadual,5,220,BOM JESUS DOS PERDOES,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,283,4
1,1,Rede Estadual,5,221,BORA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,264,2
1,1,Rede Estadual,5,221,BORA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,302,9
1,1,Rede Estadual,5,222,BORACEIA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,253,2
1,1,Rede Estadual,5,222,BORACEIA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,292,6
1,1,Rede Estadual,5,223,BORBOREMA,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,203,1
1,1,Rede Estadual,5,223,BORBOREMA,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,229,4
1,1,Rede Estadual,5,223,BORBOREMA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,252,2
1,1,Rede Estadual,5,223,BORBOREMA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,264,3
1,1,Rede Estadual,5,224,BOTUCATU,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,242,7
1,1,Rede Estadual,5,224,BOTUCATU,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,268,6
1,1,Rede Estadual,5,225,BRAGANCA PAULISTA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,254,3
1,1,Rede Estadual,5,225,BRAGANCA PAULISTA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,286,9
1,1,Rede Estadual,5,226,BRAUNA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,237,6
1,1,Rede Estadual,5,226,BRAUNA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,284,2
1,1,Rede Estadual,5,228,BROTAS,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,228,2
1,1,Rede Estadual,5,228,BROTAS,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,277,2
1,1,Rede Estadual,5,229,BURI,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,278,6
1,1,Rede Estadual,5,230,BURITAMA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,253,9
1,1,Rede Estadual,5,230,BURITAMA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,285,9
1,1,Rede Estadual,5,231,BURITIZAL,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,283,1
1,1,Rede Estadual,5,232,CABRALIA PAULISTA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,238,7
1,1,Rede Estadual,5,232,CABRALIA PAULISTA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,265,1
1,1,Rede Estadual,5,233,CABREUVA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,256,6
1,1,Rede Estadual,5,233,CABREUVA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,281,6
1,1,Rede Estadual,5,236,CACONDE,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,167,9
1,1,Rede Estadual,5,236,CACONDE,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,187,6
1,1,Rede Estadual,5,236,CACONDE,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,243,1
1,1,Rede Estadual,5,236,CACONDE,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,276,9
1,1,Rede Estadual,5,237,CAFELANDIA,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,181,8
1,1,Rede Estadual,5,237,CAFELANDIA,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,186,7
1,1,Rede Estadual,5,237,CAFELANDIA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,238,2
1,1,Rede Estadual,5,237,CAFELANDIA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,250,7
1,1,Rede Estadual,5,238,CAIABU,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,252,2
1,1,Rede Estadual,5,238,CAIABU,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,267,1
1,1,Rede Estadual,5,240,CAIUA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,240,
1,1,Rede Estadual,5,240,CAIUA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,267,6
1,1,Rede Estadual,5,242,CAJOBI,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,274,5
1,1,Rede Estadual,5,245,CAMPO LIMPO PAULISTA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,232,9
1,1,Rede Estadual,5,245,CAMPO LIMPO PAULISTA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,284,8
1,1,Rede Estadual,5,247,CAMPOS NOVOS PAULISTA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,234,2
1,1,Rede Estadual,5,247,CAMPOS NOVOS PAULISTA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,293,1
1,1,Rede Estadual,5,248,CANANEIA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,235,9
1,1,Rede Estadual,5,248,CANANEIA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,290,5
1,1,Rede Estadual,5,249,CANDIDO MOTA,3? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,185,2
1,1,Rede Estadual,5,249,CANDIDO MOTA,5? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,211,
1,1,Rede Estadual,5,249,CANDIDO MOTA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,248,6
1,1,Rede Estadual,5,249,CANDIDO MOTA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,279,2
1,1,Rede Estadual,5,250,CANDIDO RODRIGUES,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,282,7
1,1,Rede Estadual,5,251,CAPAO BONITO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,256,
1,1,Rede Estadual,5,251,CAPAO BONITO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,293,4
1,1,Rede Estadual,5,253,CAPIVARI,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,257,5
1,1,Rede Estadual,5,253,CAPIVARI,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,285,4
1,1,Rede Estadual,5,256,CARDOSO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,239,4
1,1,Rede Estadual,5,256,CARDOSO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,279,7
1,1,Rede Estadual,5,257,CASA BRANCA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,248,1
1,1,Rede Estadual,5,257,CASA BRANCA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,270,3
1,1,Rede Estadual,5,259,CASTILHO,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,243,2
1,1,Rede Estadual,5,259,CASTILHO,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,274,2
1,1,Rede Estadual,5,260,CATANDUVA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,259,
1,1,Rede Estadual,5,260,CATANDUVA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,280,
1,1,Rede Estadual,5,261,CATIGUA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,269,
1,1,Rede Estadual,5,261,CATIGUA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,276,1
1,1,Rede Estadual,5,262,CEDRAL,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,288,5
1,1,Rede Estadual,5,263,CERQUEIRA CESAR,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,239,8
1,1,Rede Estadual,5,263,CERQUEIRA CESAR,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,286,5
1,1,Rede Estadual,5,266,CHARQUEADA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,256,3
1,1,Rede Estadual,5,266,CHARQUEADA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,288,3
1,1,Rede Estadual,5,267,CLEMENTINA,9? Ano EF,9,GERAL,1,L?NGUA PORTUGUESA,253,7
1,1,Rede Estadual,5,267,CLEMENTINA,EM-3? s?rie,9,GERAL,1,L?NGUA PORTUGUESA,287,3
