DEPADM,DepBol,NomeDepBol,codRMet,CODMUN,MUN,SERIE_ANO,cod_per,periodo,co_comp,ds_comp,medprof
1,1,Rede Estadual,1,312,FRANCO DA ROCHA,EM-3ª série,9,GERAL,2,MATEMÁTICA,255.5
1,1,Rede Estadual,5,313,GABRIEL MONTEIRO,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,283.1
1,1,Rede Estadual,5,313,GABRIEL MONTEIRO,9º Ano EF,9,GERAL,2,MATEMÁTICA,303.7
1,1,Rede Estadual,5,313,GABRIEL MONTEIRO,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,263.8
1,1,Rede Estadual,5,313,GABRIEL MONTEIRO,EM-3ª série,9,GERAL,2,MATEMÁTICA,283.3
1,1,Rede Estadual,5,314,GALIA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,231.7
1,1,Rede Estadual,5,314,GALIA,9º Ano EF,9,GERAL,2,MATEMÁTICA,242.1
1,1,Rede Estadual,5,314,GALIA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,246.1
1,1,Rede Estadual,5,314,GALIA,EM-3ª série,9,GERAL,2,MATEMÁTICA,263.1
1,1,Rede Estadual,5,315,GARCA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,229.5
1,1,Rede Estadual,5,315,GARCA,9º Ano EF,9,GERAL,2,MATEMÁTICA,236.6
1,1,Rede Estadual,5,315,GARCA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,229.9
1,1,Rede Estadual,5,315,GARCA,EM-3ª série,9,GERAL,2,MATEMÁTICA,240.0
1,1,Rede Estadual,5,316,GASTAO VIDIGAL,5º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,197.4
1,1,Rede Estadual,5,316,GASTAO VIDIGAL,5º Ano EF,9,GERAL,2,MATEMÁTICA,213.8
1,1,Rede Estadual,5,316,GASTAO VIDIGAL,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,237.2
1,1,Rede Estadual,5,316,GASTAO VIDIGAL,9º Ano EF,9,GERAL,2,MATEMÁTICA,259.7
1,1,Rede Estadual,5,316,GASTAO VIDIGAL,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,257.8
1,1,Rede Estadual,5,316,GASTAO VIDIGAL,EM-3ª série,9,GERAL,2,MATEMÁTICA,250.1
1,1,Rede Estadual,5,317,GENERAL SALGADO,5º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,130.4
1,1,Rede Estadual,5,317,GENERAL SALGADO,5º Ano EF,9,GERAL,2,MATEMÁTICA,116.7
1,1,Rede Estadual,5,317,GENERAL SALGADO,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,189.1
1,1,Rede Estadual,5,317,GENERAL SALGADO,9º Ano EF,9,GERAL,2,MATEMÁTICA,198.1
1,1,Rede Estadual,5,317,GENERAL SALGADO,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,283.8
1,1,Rede Estadual,5,317,GENERAL SALGADO,EM-3ª série,9,GERAL,2,MATEMÁTICA,293.3
1,1,Rede Estadual,5,318,GETULINA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,219.9
1,1,Rede Estadual,5,318,GETULINA,9º Ano EF,9,GERAL,2,MATEMÁTICA,224.3
1,1,Rede Estadual,5,318,GETULINA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,237.2
1,1,Rede Estadual,5,318,GETULINA,EM-3ª série,9,GERAL,2,MATEMÁTICA,238.8
1,1,Rede Estadual,5,319,GLICERIO,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,234.4
1,1,Rede Estadual,5,319,GLICERIO,9º Ano EF,9,GERAL,2,MATEMÁTICA,252.7
1,1,Rede Estadual,5,319,GLICERIO,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,268.4
1,1,Rede Estadual,5,319,GLICERIO,EM-3ª série,9,GERAL,2,MATEMÁTICA,288.1
1,1,Rede Estadual,5,320,GUAICARA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,231.5
1,1,Rede Estadual,5,320,GUAICARA,9º Ano EF,9,GERAL,2,MATEMÁTICA,239.7
1,1,Rede Estadual,5,320,GUAICARA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,249.8
1,1,Rede Estadual,5,320,GUAICARA,EM-3ª série,9,GERAL,2,MATEMÁTICA,259.4
1,1,Rede Estadual,5,321,GUAIMBE,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,222.7
1,1,Rede Estadual,5,321,GUAIMBE,9º Ano EF,9,GERAL,2,MATEMÁTICA,223.0
1,1,Rede Estadual,5,321,GUAIMBE,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,245.4
1,1,Rede Estadual,5,321,GUAIMBE,EM-3ª série,9,GERAL,2,MATEMÁTICA,251.3
1,1,Rede Estadual,5,322,GUAIRA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,221.5
1,1,Rede Estadual,5,322,GUAIRA,9º Ano EF,9,GERAL,2,MATEMÁTICA,236.6
1,1,Rede Estadual,5,322,GUAIRA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,252.5
1,1,Rede Estadual,5,322,GUAIRA,EM-3ª série,9,GERAL,2,MATEMÁTICA,261.8
1,1,Rede Estadual,5,323,GUAPIACU,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,261.3
1,1,Rede Estadual,5,323,GUAPIACU,EM-3ª série,9,GERAL,2,MATEMÁTICA,264.8
1,1,Rede Estadual,5,324,GUAPIARA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,233.1
1,1,Rede Estadual,5,324,GUAPIARA,9º Ano EF,9,GERAL,2,MATEMÁTICA,234.5
1,1,Rede Estadual,5,324,GUAPIARA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,241.3
1,1,Rede Estadual,5,324,GUAPIARA,EM-3ª série,9,GERAL,2,MATEMÁTICA,246.5
1,1,Rede Estadual,5,325,GUARA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,237.0
1,1,Rede Estadual,5,325,GUARA,EM-3ª série,9,GERAL,2,MATEMÁTICA,243.8
1,1,Rede Estadual,5,326,GUARACAI,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,240.2
1,1,Rede Estadual,5,326,GUARACAI,9º Ano EF,9,GERAL,2,MATEMÁTICA,257.4
1,1,Rede Estadual,5,326,GUARACAI,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,254.0
1,1,Rede Estadual,5,326,GUARACAI,EM-3ª série,9,GERAL,2,MATEMÁTICA,256.2
1,1,Rede Estadual,5,327,GUARACI,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,242.7
1,1,Rede Estadual,5,327,GUARACI,EM-3ª série,9,GERAL,2,MATEMÁTICA,255.2
1,1,Rede Estadual,5,328,GUARANI D'OESTE,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,248.6
1,1,Rede Estadual,5,328,GUARANI D'OESTE,9º Ano EF,9,GERAL,2,MATEMÁTICA,263.5
1,1,Rede Estadual,5,328,GUARANI D'OESTE,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,168.1
1,1,Rede Estadual,5,328,GUARANI D'OESTE,EM-3ª série,9,GERAL,2,MATEMÁTICA,195.7
1,1,Rede Estadual,5,329,GUARANTA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,215.3
1,1,Rede Estadual,5,329,GUARANTA,9º Ano EF,9,GERAL,2,MATEMÁTICA,227.0
1,1,Rede Estadual,5,329,GUARANTA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,241.4
1,1,Rede Estadual,5,329,GUARANTA,EM-3ª série,9,GERAL,2,MATEMÁTICA,243.8
1,1,Rede Estadual,5,330,GUARARAPES,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,236.8
1,1,Rede Estadual,5,330,GUARARAPES,9º Ano EF,9,GERAL,2,MATEMÁTICA,250.6
1,1,Rede Estadual,5,330,GUARARAPES,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,257.1
1,1,Rede Estadual,5,330,GUARARAPES,EM-3ª série,9,GERAL,2,MATEMÁTICA,266.2
1,1,Rede Estadual,1,331,GUARAREMA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,234.8
1,1,Rede Estadual,1,331,GUARAREMA,9º Ano EF,9,GERAL,2,MATEMÁTICA,241.0
1,1,Rede Estadual,1,331,GUARAREMA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,269.6
1,1,Rede Estadual,1,331,GUARAREMA,EM-3ª série,9,GERAL,2,MATEMÁTICA,269.0
1,1,Rede Estadual,4,332,GUARATINGUETA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,245.4
1,1,Rede Estadual,4,332,GUARATINGUETA,9º Ano EF,9,GERAL,2,MATEMÁTICA,251.3
1,1,Rede Estadual,4,332,GUARATINGUETA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,266.5
1,1,Rede Estadual,4,332,GUARATINGUETA,EM-3ª série,9,GERAL,2,MATEMÁTICA,267.7
1,1,Rede Estadual,5,333,GUAREI,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,229.0
1,1,Rede Estadual,5,333,GUAREI,9º Ano EF,9,GERAL,2,MATEMÁTICA,238.3
1,1,Rede Estadual,5,333,GUAREI,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,251.5
1,1,Rede Estadual,5,333,GUAREI,EM-3ª série,9,GERAL,2,MATEMÁTICA,247.8
1,1,Rede Estadual,6,334,GUARIBA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,250.2
1,1,Rede Estadual,6,334,GUARIBA,EM-3ª série,9,GERAL,2,MATEMÁTICA,256.9
1,1,Rede Estadual,2,335,GUARUJA,5º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,181.1
1,1,Rede Estadual,2,335,GUARUJA,5º Ano EF,9,GERAL,2,MATEMÁTICA,193.4
1,1,Rede Estadual,2,335,GUARUJA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,234.0
1,1,Rede Estadual,2,335,GUARUJA,9º Ano EF,9,GERAL,2,MATEMÁTICA,239.6
1,1,Rede Estadual,2,335,GUARUJA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,257.7
1,1,Rede Estadual,2,335,GUARUJA,EM-3ª série,9,GERAL,2,MATEMÁTICA,257.7
1,1,Rede Estadual,1,336,GUARULHOS,5º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,201.6
1,1,Rede Estadual,1,336,GUARULHOS,5º Ano EF,9,GERAL,2,MATEMÁTICA,214.5
1,1,Rede Estadual,1,336,GUARULHOS,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,238.0
1,1,Rede Estadual,1,336,GUARULHOS,9º Ano EF,9,GERAL,2,MATEMÁTICA,240.6
1,1,Rede Estadual,1,336,GUARULHOS,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,262.1
1,1,Rede Estadual,1,336,GUARULHOS,EM-3ª série,9,GERAL,2,MATEMÁTICA,260.6
1,1,Rede Estadual,5,337,GUZOLANDIA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,251.1
1,1,Rede Estadual,5,337,GUZOLANDIA,9º Ano EF,9,GERAL,2,MATEMÁTICA,275.4
1,1,Rede Estadual,5,337,GUZOLANDIA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,267.3
1,1,Rede Estadual,5,337,GUZOLANDIA,EM-3ª série,9,GERAL,2,MATEMÁTICA,274.0
1,1,Rede Estadual,5,338,HERCULANDIA,5º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,185.6
1,1,Rede Estadual,5,338,HERCULANDIA,5º Ano EF,9,GERAL,2,MATEMÁTICA,193.5
1,1,Rede Estadual,5,338,HERCULANDIA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,217.9
1,1,Rede Estadual,5,338,HERCULANDIA,9º Ano EF,9,GERAL,2,MATEMÁTICA,232.1
1,1,Rede Estadual,5,338,HERCULANDIA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,230.5
1,1,Rede Estadual,5,338,HERCULANDIA,EM-3ª série,9,GERAL,2,MATEMÁTICA,241.9
1,1,Rede Estadual,5,339,IACANGA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,250.6
1,1,Rede Estadual,5,339,IACANGA,EM-3ª série,9,GERAL,2,MATEMÁTICA,269.3
1,1,Rede Estadual,5,340,IACRI,5º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,190.9
1,1,Rede Estadual,5,340,IACRI,5º Ano EF,9,GERAL,2,MATEMÁTICA,211.7
1,1,Rede Estadual,5,340,IACRI,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,230.8
1,1,Rede Estadual,5,340,IACRI,9º Ano EF,9,GERAL,2,MATEMÁTICA,238.8
1,1,Rede Estadual,5,340,IACRI,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,247.0
1,1,Rede Estadual,5,340,IACRI,EM-3ª série,9,GERAL,2,MATEMÁTICA,256.1
1,1,Rede Estadual,5,341,IBATE,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,243.5
1,1,Rede Estadual,5,341,IBATE,9º Ano EF,9,GERAL,2,MATEMÁTICA,255.4
1,1,Rede Estadual,5,341,IBATE,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,250.0
1,1,Rede Estadual,5,341,IBATE,EM-3ª série,9,GERAL,2,MATEMÁTICA,257.8
1,1,Rede Estadual,5,342,IBIRA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,248.1
1,1,Rede Estadual,5,342,IBIRA,EM-3ª série,9,GERAL,2,MATEMÁTICA,261.6
1,1,Rede Estadual,5,343,IBIRAREMA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,232.0
1,1,Rede Estadual,5,343,IBIRAREMA,9º Ano EF,9,GERAL,2,MATEMÁTICA,245.3
1,1,Rede Estadual,5,343,IBIRAREMA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,229.7
1,1,Rede Estadual,5,343,IBIRAREMA,EM-3ª série,9,GERAL,2,MATEMÁTICA,243.1
1,1,Rede Estadual,5,344,IBITINGA,5º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,210.5
1,1,Rede Estadual,5,344,IBITINGA,5º Ano EF,9,GERAL,2,MATEMÁTICA,221.6
1,1,Rede Estadual,5,344,IBITINGA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,241.3
1,1,Rede Estadual,5,344,IBITINGA,9º Ano EF,9,GERAL,2,MATEMÁTICA,252.6
1,1,Rede Estadual,5,344,IBITINGA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,269.5
1,1,Rede Estadual,5,344,IBITINGA,EM-3ª série,9,GERAL,2,MATEMÁTICA,270.9
1,1,Rede Estadual,7,345,IBIUNA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,238.3
1,1,Rede Estadual,7,345,IBIUNA,9º Ano EF,9,GERAL,2,MATEMÁTICA,246.2
1,1,Rede Estadual,7,345,IBIUNA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,257.5
1,1,Rede Estadual,7,345,IBIUNA,EM-3ª série,9,GERAL,2,MATEMÁTICA,265.3
1,1,Rede Estadual,5,346,ICEM,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,255.9
1,1,Rede Estadual,5,346,ICEM,EM-3ª série,9,GERAL,2,MATEMÁTICA,254.2
1,1,Rede Estadual,5,347,IEPE,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,237.0
1,1,Rede Estadual,5,347,IEPE,9º Ano EF,9,GERAL,2,MATEMÁTICA,235.7
1,1,Rede Estadual,5,347,IEPE,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,251.9
1,1,Rede Estadual,5,347,IEPE,EM-3ª série,9,GERAL,2,MATEMÁTICA,266.1
1,1,Rede Estadual,5,348,IGARACU DO TIETE,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,218.8
1,1,Rede Estadual,5,348,IGARACU DO TIETE,9º Ano EF,9,GERAL,2,MATEMÁTICA,224.1
1,1,Rede Estadual,5,348,IGARACU DO TIETE,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,232.1
1,1,Rede Estadual,5,348,IGARACU DO TIETE,EM-3ª série,9,GERAL,2,MATEMÁTICA,241.2
1,1,Rede Estadual,5,349,IGARAPAVA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,227.0
1,1,Rede Estadual,5,349,IGARAPAVA,EM-3ª série,9,GERAL,2,MATEMÁTICA,247.2
1,1,Rede Estadual,4,350,IGARATA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,253.1
1,1,Rede Estadual,4,350,IGARATA,9º Ano EF,9,GERAL,2,MATEMÁTICA,258.2
1,1,Rede Estadual,4,350,IGARATA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,274.4
1,1,Rede Estadual,4,350,IGARATA,EM-3ª série,9,GERAL,2,MATEMÁTICA,285.0
1,1,Rede Estadual,5,351,IGUAPE,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,229.4
1,1,Rede Estadual,5,351,IGUAPE,9º Ano EF,9,GERAL,2,MATEMÁTICA,234.2
1,1,Rede Estadual,5,351,IGUAPE,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,265.0
1,1,Rede Estadual,5,351,IGUAPE,EM-3ª série,9,GERAL,2,MATEMÁTICA,267.0
1,1,Rede Estadual,4,352,ILHABELA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,264.2
1,1,Rede Estadual,4,352,ILHABELA,EM-3ª série,9,GERAL,2,MATEMÁTICA,270.3
1,1,Rede Estadual,3,353,INDAIATUBA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,253.0
1,1,Rede Estadual,3,353,INDAIATUBA,9º Ano EF,9,GERAL,2,MATEMÁTICA,260.5
1,1,Rede Estadual,3,353,INDAIATUBA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,272.8
1,1,Rede Estadual,3,353,INDAIATUBA,EM-3ª série,9,GERAL,2,MATEMÁTICA,277.0
1,1,Rede Estadual,5,354,INDIANA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,224.9
1,1,Rede Estadual,5,354,INDIANA,9º Ano EF,9,GERAL,2,MATEMÁTICA,242.6
1,1,Rede Estadual,5,354,INDIANA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,237.4
1,1,Rede Estadual,5,354,INDIANA,EM-3ª série,9,GERAL,2,MATEMÁTICA,244.7
1,1,Rede Estadual,5,355,INDIAPORA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,236.1
1,1,Rede Estadual,5,355,INDIAPORA,9º Ano EF,9,GERAL,2,MATEMÁTICA,252.2
1,1,Rede Estadual,5,355,INDIAPORA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,267.9
1,1,Rede Estadual,5,355,INDIAPORA,EM-3ª série,9,GERAL,2,MATEMÁTICA,289.1
1,1,Rede Estadual,5,356,INUBIA PAULISTA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,238.8
1,1,Rede Estadual,5,356,INUBIA PAULISTA,9º Ano EF,9,GERAL,2,MATEMÁTICA,248.2
1,1,Rede Estadual,5,356,INUBIA PAULISTA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,175.9
1,1,Rede Estadual,5,356,INUBIA PAULISTA,EM-3ª série,9,GERAL,2,MATEMÁTICA,206.4
1,1,Rede Estadual,5,357,IPAUSSU,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,239.6
1,1,Rede Estadual,5,357,IPAUSSU,EM-3ª série,9,GERAL,2,MATEMÁTICA,243.8
1,1,Rede Estadual,7,358,IPERO,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,254.7
1,1,Rede Estadual,7,358,IPERO,EM-3ª série,9,GERAL,2,MATEMÁTICA,255.1
1,1,Rede Estadual,5,359,IPEUNA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,212.9
1,1,Rede Estadual,5,359,IPEUNA,9º Ano EF,9,GERAL,2,MATEMÁTICA,226.4
1,1,Rede Estadual,5,359,IPEUNA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,256.8
1,1,Rede Estadual,5,359,IPEUNA,EM-3ª série,9,GERAL,2,MATEMÁTICA,254.7
1,1,Rede Estadual,5,360,IPORANGA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,217.6
1,1,Rede Estadual,5,360,IPORANGA,9º Ano EF,9,GERAL,2,MATEMÁTICA,229.2
1,1,Rede Estadual,5,360,IPORANGA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,246.2
1,1,Rede Estadual,5,360,IPORANGA,EM-3ª série,9,GERAL,2,MATEMÁTICA,252.9
1,1,Rede Estadual,5,361,IPUA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,244.5
1,1,Rede Estadual,5,361,IPUA,EM-3ª série,9,GERAL,2,MATEMÁTICA,265.0
1,1,Rede Estadual,5,362,IRACEMAPOLIS,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,252.4
1,1,Rede Estadual,5,362,IRACEMAPOLIS,9º Ano EF,9,GERAL,2,MATEMÁTICA,257.0
1,1,Rede Estadual,5,362,IRACEMAPOLIS,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,270.3
1,1,Rede Estadual,5,362,IRACEMAPOLIS,EM-3ª série,9,GERAL,2,MATEMÁTICA,273.9
1,1,Rede Estadual,5,363,IRAPUA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,229.5
1,1,Rede Estadual,5,363,IRAPUA,9º Ano EF,9,GERAL,2,MATEMÁTICA,239.2
1,1,Rede Estadual,5,363,IRAPUA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,248.8
1,1,Rede Estadual,5,363,IRAPUA,EM-3ª série,9,GERAL,2,MATEMÁTICA,259.0
1,1,Rede Estadual,5,364,IRAPURU,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,242.3
1,1,Rede Estadual,5,364,IRAPURU,9º Ano EF,9,GERAL,2,MATEMÁTICA,245.0
1,1,Rede Estadual,5,364,IRAPURU,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,256.4
1,1,Rede Estadual,5,364,IRAPURU,EM-3ª série,9,GERAL,2,MATEMÁTICA,276.7
1,1,Rede Estadual,5,365,ITABERA,5º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,193.6
1,1,Rede Estadual,5,365,ITABERA,5º Ano EF,9,GERAL,2,MATEMÁTICA,209.6
1,1,Rede Estadual,5,365,ITABERA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,233.9
1,1,Rede Estadual,5,365,ITABERA,9º Ano EF,9,GERAL,2,MATEMÁTICA,245.4
1,1,Rede Estadual,5,365,ITABERA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,254.5
1,1,Rede Estadual,5,365,ITABERA,EM-3ª série,9,GERAL,2,MATEMÁTICA,269.0
1,1,Rede Estadual,5,366,ITAI,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,225.6
1,1,Rede Estadual,5,366,ITAI,9º Ano EF,9,GERAL,2,MATEMÁTICA,244.0
1,1,Rede Estadual,5,366,ITAI,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,256.1
1,1,Rede Estadual,5,366,ITAI,EM-3ª série,9,GERAL,2,MATEMÁTICA,266.6
1,1,Rede Estadual,5,367,ITAJOBI,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,255.9
1,1,Rede Estadual,5,367,ITAJOBI,EM-3ª série,9,GERAL,2,MATEMÁTICA,268.0
1,1,Rede Estadual,5,368,ITAJU,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,242.4
1,1,Rede Estadual,5,368,ITAJU,9º Ano EF,9,GERAL,2,MATEMÁTICA,258.5
1,1,Rede Estadual,5,368,ITAJU,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,267.8
1,1,Rede Estadual,5,368,ITAJU,EM-3ª série,9,GERAL,2,MATEMÁTICA,272.1
1,1,Rede Estadual,2,369,ITANHAEM,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,237.5
1,1,Rede Estadual,2,369,ITANHAEM,9º Ano EF,9,GERAL,2,MATEMÁTICA,243.6
1,1,Rede Estadual,2,369,ITANHAEM,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,264.1
1,1,Rede Estadual,2,369,ITANHAEM,EM-3ª série,9,GERAL,2,MATEMÁTICA,261.8
1,1,Rede Estadual,1,370,ITAPECERICA DA SERRA,5º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,196.7
1,1,Rede Estadual,1,370,ITAPECERICA DA SERRA,5º Ano EF,9,GERAL,2,MATEMÁTICA,208.9
1,1,Rede Estadual,1,370,ITAPECERICA DA SERRA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,244.3
1,1,Rede Estadual,1,370,ITAPECERICA DA SERRA,9º Ano EF,9,GERAL,2,MATEMÁTICA,247.5
1,1,Rede Estadual,1,370,ITAPECERICA DA SERRA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,269.9
1,1,Rede Estadual,1,370,ITAPECERICA DA SERRA,EM-3ª série,9,GERAL,2,MATEMÁTICA,268.2
1,1,Rede Estadual,5,371,ITAPETININGA,5º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,217.2
1,1,Rede Estadual,5,371,ITAPETININGA,5º Ano EF,9,GERAL,2,MATEMÁTICA,230.0
1,1,Rede Estadual,5,371,ITAPETININGA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,239.4
1,1,Rede Estadual,5,371,ITAPETININGA,9º Ano EF,9,GERAL,2,MATEMÁTICA,247.8
1,1,Rede Estadual,5,371,ITAPETININGA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,262.2
1,1,Rede Estadual,5,371,ITAPETININGA,EM-3ª série,9,GERAL,2,MATEMÁTICA,265.2
1,1,Rede Estadual,5,372,ITAPEVA,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,255.9
1,1,Rede Estadual,5,372,ITAPEVA,EM-3ª série,9,GERAL,2,MATEMÁTICA,266.3
1,1,Rede Estadual,1,373,ITAPEVI,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,230.9
1,1,Rede Estadual,1,373,ITAPEVI,9º Ano EF,9,GERAL,2,MATEMÁTICA,231.3
1,1,Rede Estadual,1,373,ITAPEVI,EM-3ª série,9,GERAL,1,LÍNGUA PORTUGUESA,252.9
1,1,Rede Estadual,1,373,ITAPEVI,EM-3ª série,9,GERAL,2,MATEMÁTICA,252.4
1,1,Rede Estadual,5,374,ITAPIRA,5º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,207.8
1,1,Rede Estadual,5,374,ITAPIRA,5º Ano EF,9,GERAL,2,MATEMÁTICA,215.0
1,1,Rede Estadual,5,374,ITAPIRA,9º Ano EF,9,GERAL,1,LÍNGUA PORTUGUESA,251.0
